研报名称,机构名称,发布时间,行业,研报地址
公用规模太阳能和风能领域的投资机会,国际可再生能源署,2025-05-30 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=JdYAnXpHww2nYkEowrV4gA2Q16B0/3dBwVhB8QIC9Tw=
电力行业跟踪点评：1-4月份新增发电装机以风光发电为主,东莞证券,2025-05-27 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BTB5tp9sHICSKIu0UZsf4tnlTUQZAIOHnQ7sg8H3bs0=
公用事业行业动态点评报告：4月电力数据：光伏出力环比加快，用电增速同比+4.7%,华龙证券,2025-05-27 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BTB5tp9sHICSKIu0UZsf4rweVVJFHyYvSRBc/JYTVp0=
公用事业行业跟踪周报：2025M1-4月实现装机容量同比+15.9%、全社会用电量+3.1%,东吴证券,2025-05-25 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3XbMJ/EmSjpKhxVV+O8aaSWyaAuezSozN2Xv9bQTT58=
公用事业及环保产业行业研究：复盘英美电力消费弹性系数的变化,国金证券,2025-05-25 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3XbMJ/EmSjpKhxVV+O8aaXo+Z2L1VXy11y8M4yLUoGo=
大能源行业2025年第21周周报：4月电力数据跟踪 看好聚变装备前景,华源证券,2025-05-25 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3XbMJ/EmSjpKhxVV+O8aaQUjq7Qndhi8jYiy9kbT3rs=
电力设备行业专题报告：技术、政策、资本多维共振，聚变设备需求或已步入扩张前夜,华源证券,2025-05-24 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LEnygcj98ntGOlW0IzQ0HdinK6ROQL4Gi+m0RqvNtVw=
公用事业及环保产业行业研究：3月用电：TMT表现突出，高耗能贡献持续上升,国金证券,2025-05-23 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ASexYfgVNZTSbOcV71acdDNegCsao4I7pQFGYC6LTbc=
公用环保202505第3期：广东136号文配套细则出台，浙江鼓励符合条件的算力中心参加省内电力中长期交易,国信证券,2025-05-20 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iLQ9iM+eFGK7g+p9BISzoTp46ETm35eivganiPcE6AY=
电力设备出海：全球能源转型下的中国机遇与挑战 头豹词条报告系列,头豹研究院,2025-05-19 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Lqttxaolv/jR4Mu0VE82uO+5ygRICAPRDW4VgE0LCAk=
去中心化可再生能源对于农业in Nepa l,国际可再生能源署,2025-05-19 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Lqttxaolv/jR4Mu0VE82uL+m+lcEZOj//K2EKOhk+14=
2025年公共设施管理与服务行业分析,联合资信评估,2025-05-16 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/HTwZZc4+/KuV9XZfjFTuIa9sin2kaD1L7wsdqCnY1M=
公用事业：公募基金新规点评-基金新规落地 建议增配公用事业,华源证券,2025-05-13 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=aLzhFCI1EJO9AnwiZUuZS1mlCDRCJgLvjlDOtz2YK10=
公用事业行业点评报告：山东发布新能源全面入市细则，增量项目分类竞价，设置竞价上下限,东吴证券,2025-05-11 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ihXRIKpOxtpd3V4C1YmugPPnO6pt6XNMKtJLQ6mEnyM=
公用事业行业双周报：国家能源局发布《中国氢能发展报告（2025）》,东莞证券,2025-05-09 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eauVOZRgbN8LwwTqrtaVjX0EF9jCER7lJeKA58oMFgw=
工控&电网24年报及25一季报总结：主业均稳健增长，期待人形&AI智能化兑现新增长曲线,东吴证券,2025-05-06 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kUCigNasjhSDsjMcoKwQ7xwLQH1gpTA22flGp2Egn/Q=
电力设备与新能源行业研究：电力设备（电网）板块业绩总结：网内和网外并举，出海进入收获期,国金证券,2025-05-05 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EbDefIewZw94gUOkFA/kTzhBkMHyrCd3K1UyoE2UGYc=
水务行业：PPP新机制在水利基础设施建设运营中的应用与挑战,大公国际资信评估,2025-05-05 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EbDefIewZw94gUOkFA/kT+h2RZ3OHM6kprgTB49effI=
电力设备及新能源：国常会核准10台机组，核电发展高景气,华金证券,2025-04-30 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Gy+zGb6H7w654pjeC7meZuejSSfQmKVQfFfY1j7olus=
市场洞察：从田间地头到城市街头，中国三轮车出海如何征服全球市场？,头豹研究院,2025-04-29 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GmZtAI50zr4kZlyJsVi6MbKULkyXIdyO2aAlkCnFjmU=
公用事业行业专题报告：新形势下，关注电力及燃气板块优质机会,东莞证券,2025-04-29 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GmZtAI50zr4kZlyJsVi6MaSf/4kwYUN+8ElpL6I+psc=
大能源行业2025年第17周周报：一季度电力装机跟踪 关注海风及生物柴油机遇,华源证券,2025-04-28 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=NimKhZl8Umo4lHwIktHNEue0JiU/WEH8Dth+k9i75SE=
公用事业及环保产业行业研究：3月，全国新能源装机容量历史性超越火电,国金证券,2025-04-28 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=NimKhZl8Umo4lHwIktHNEn44O4mhljIBBxNjAmJ1vJE=
公用事业及环保产业行业研究：年初以来煤价持续下行，未来走势应关注哪些因素？,国金证券,2025-04-25 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GRCHh/SkexyE2nyi7cRFeaeb/BH/MW5rtvEGacx5Mwg=
公用事业及环保产业行业研究：垃圾焚烧迎“水电时刻”，合作IDC完善长逻辑,国金证券,2025-04-24 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rg0FGrqEwi5GZzLFcfia4nMqeU/zXQ4o26rXjNOSB6s=
2025年水务行业分析,联合资信评估,2025-04-22 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2VmouAaBmvFOl4MdaagGRiE0TAK4c4OhiZR+PzYnClU=
公用环保202504第3期：工信部组织开展2025年度工业节能监察工作，3月全社会用电量同比增长4.8%,国信证券,2025-04-21 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MEIxkHmqhQraftJAs6Qk1bQIOrzfSk1i9FASd2ovsdo=
公用事业行业双周报：3月份全社会用电量同比增长4.8%,东莞证券,2025-04-18 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hAsjZWTidEgaVvH055s1U580hcGaNPS0sCJsAbBgMj0=
电网设备行业景气度有望持续提升,第一创业,2025-04-17 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OJaBHvJZR87tsjueu6yc85fk91DTL+a5L5f9ldH36zE=
公用事业合理定价，水价上调持续推进,信达证券,2025-04-08 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jvmUn4uttwXUE6ZTPdHLuPdeJ17OIvS6MLp07lXJ/vk=
公用环保202503第5期：新奥股份拟私有化新奥能源，电煤价格持续探底,国信证券,2025-03-31 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=82zRwMmRKPoVFTrNGXkhZ3Mjrp9dDPCp6NG7eRHYpE8=
大能源行业2025年第13周周报：水价调整持续推进 企业盈利有望改善,华源证券,2025-03-31 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=82zRwMmRKPoVFTrNGXkhZ1WLgFPRoqCdez+8+yael1s=
公用事业行业双周报：多家火电企业业绩同比高增长,东莞证券,2025-03-28 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZEwdJA3AOkcfB/o7GmzemsIpx+lvn2UC13btmZzpoUQ=
公用事业及环保产业行业研究：新能源入市恰如那年火电，风电资产脱颖而出,国金证券,2025-03-25 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Yyj420HqdtkCEXEB9AMKeNPvjdpDqWq15Ec9RafrEzU=
公用环保202503第4期：1-2月全社会用电量1.56万亿kWh(+1.3%)，关注绿证价值重估,国信证券,2025-03-24 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w9855vfpkQp4MyktZVpwvP/w05PKV5jYi60HJ5bFI9U=
电力设备及新能源周报：比亚迪发布超级e平台，电网投资建设加速,民生证券,2025-03-23 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4o96xi+P6mrL36j+76satyEjMh/rw8pmyjqRCgdGyOw=
公用事业及环保产业行业研究：量化测算垃圾焚烧+IDC落地的可行性,国金证券,2025-03-23 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4o96xi+P6mrL36j+76satyrHMeEMG5s6HL3Mw092714=
电新周报：特斯拉计划2026年生产5万台人形机器人,信达证券,2025-03-23 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4o96xi+P6mrL36j+76sat8/6FqTdETN57oqp+vXxFIc=
新能源行业行业深度研究报告：新能源+AI三大方向展望：加速增长期来临,太平洋,2025-03-19 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YOdqHC5L+DEfQtlpeouPBTIxYTodYM6oHTCVzATnoCc=
公用事业及环保产业行业研究：重点项目清单/市场交易/CCER多视角看好海风,国金证券,2025-03-16 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ohpblsnPkpi9igb97uI5LMqvKruVVGYpKcp5Nu76SB0=
公用事业行业双周报：水利部印发《2025年农村水利水电工作要点》,东莞证券,2025-03-14 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=djS/Xo87INjRrcA8vHbNDLCY9SasmdP4PWdNQ8F+gEM=
人工智能设备专题：英伟达GTC大会在即，关注电源、液冷、CPO及PCB板块,国信证券,2025-03-13 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iZ9Hzr4ZAjlY3JhuLilvg+6JMr6JqrUW/G4Cnl2Qym8=
公用事业及环保产业行业研究：为何不同口径下，我国数据中心用电测算结果有较大差距？,国金证券,2025-03-10 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=imWIy56ybh18elqeT8TGicCSC7p2Cf5s0eP7PTnkv0E=
新型电力系统中人工智能应用与扩展,上海交大,2025-03-04 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RVfHWybq3DZRHQJOx9m/mh7fUfb0Y6i5z5ctOP82QQc=
公用事业周度观察,国新证券股份,2025-03-04 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hWSJ0Vep/zs8b/qXhZX6RlS67MzCg0DwEjwI7X0GBUY=
公用事业及环保产业行业研究：数据中心绿电需求有多大？如何匹配供电？,国金证券,2025-03-03 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RVfHWybq3DZRHQJOx9m/mh+pkb+vNGfhG8oOasdgfBs=
公用事业行业双周报：国家能源局印发《2025年能源工作指导意见》,东莞证券,2025-02-28 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=K+0IubMWZ5a2RwoFm3KG0ftr4qLOyv8WJLic/pg8mow=
电力设备及新能源行业双周报：今年全国电网总投资有望超8000亿元,东莞证券,2025-02-28 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=K+0IubMWZ5a2RwoFm3KG0Zo1OtTXoX4XA3FyJama5vQ=
水务行业专题报告：多地上调自来水价格，现金分红共享成果,东莞证券,2025-02-27 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wKL+1/b/gW6vOGK7Rdm+id5eGWINmh7asMjrrL0kZ+w=
公用事业：《关于进一步深化农村改革 扎实推进乡村全面振兴的意见》点评,国新证券股份,2025-02-26 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=FHY8nGU6f2N/ri3T6YGWEFwvzKOWLECnz9pt8l3VaeA=
公用事业周度观察,国新证券股份,2025-02-26 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=FHY8nGU6f2N/ri3T6YGWEKdOdBmrM8wQRCJeHNxT4cA=
公用事业及环保产业行业研究：如何理解规上工业增加值和工业用电量增幅不匹配的现象？,国金证券,2025-02-23 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zkMz+rYU//w/+8SVSZ+24G/XYh6bOBXOj7HbIVApthQ=
数据中心电力设备专题：人工智能推动算力需求爆发，电力设备迎来成长新赛道,国信证券,2025-02-18 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0O8gD+U0owEJaIK7kdBwCMdTrMnt5EZ5WtpCk/6X+gg=
公用事业2025年第7周周报：大唐与国能集团同日换帅 电价新政利好运营商,华源证券,2025-02-17 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0jMN+Rpdn3wnTvs3KYW7oxkZCE2vX6QnFZefUz5SbEk=
公用事业周度观察,国新证券股份,2025-02-14 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XvbUr46wqIDbRGYKlQgKGf/2XvwARY97S/y3/Y1HcYA=
电新&公用行业周报：欧洲组件市场酝酿上涨，新能源电价全面市场化,华龙证券,2025-02-11 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8Rb0d1P2lobOIVhR/EzZlGqN2FFrUSDvobG1HYiboR8=
电气设备：新能源全面入市新政落地，关注功率预测、智能微网等新业态推进,华金证券,2025-02-10 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CW4mIGcuLAyJqid09PtbxZhM=
公用事业及环保产业行业研究：新能源全面入市，存量+省内α资产价值凸显,国金证券,2025-02-10 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CW8L6qOX9T+/6QaogBDOtGMI=
公用事业2024年业绩前瞻：火电具备弹性 水电整体回暖,华源证券,2025-02-09 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kra0pUcENtfkeTVyUe/ZFM/spoidtJDGgohLfn8eoec=
电力设备行业年度/中期/季度投资策略：海内外电网投资共振，工控有望穿越底部周期,华安证券,2025-02-09 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kra0pUcENtfkeTVyUe/ZFIOhYndkrJUN8I23xRX2jm0=
电力月报：12月用电量增速环比回升，看好后续需求修复,山西证券,2025-02-07 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hrW9CKuAnZxDP9o6nQzbfvk644s7XjfaDohb0k5214Q=
电力行业12月月报：12月用电增速企稳回升，分布式光伏管理办法正式发布,信达证券,2025-02-06 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hrW9CKuAnZxDP9o6nQzbfnRLeF3ytQ6+AQdXhOd4QJ4=
公用事业行业2025年投资策略：成长性，高股息，多元化投资机会,西南证券,2025-02-05 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0HeygMwaAigL8hwfyZADc2HQ7XN6TFhzltkl1QheqDc=
公用事业及环保产业行业研究：2024年各阶段的用电增长主要由何驱动？,国金证券,2025-02-05 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0HeygMwaAigL8hwfyZADc0IT0gjc/cjKDSNbKPQyLt8=
新型电力系统专题报告：煤电装机稳步增长，煤电行业良性发展,东莞证券,2025-01-27 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n+XUY9RZm42E8TMUvHkyO75hLwMExSaKbcs/LX3VbeA=
电网专题研究报告2025,海泽载物信息科技(天津),2025-01-24 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XsnHw6Kq/NI7DxGGSYvg+kjtWYeUXZRnhIBHhX6k/xE=
电网转型：从周期性过渡到结构性成长；可再生能源消纳和人工智能是两大利好因素（摘要）,高盛,2025-01-24 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XsnHw6Kq/NI7DxGGSYvg+l9VcdA7HLot4SBkS7Ht1Ug=
公用事业周度观察,国新证券股份,2025-01-22 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SYtOI37OdJ61R9P5Snxot5fumbnxRgwgiIwsY/2h4nc=
公用事业周度观察,国新证券股份,2025-01-17 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EVdJ3m5aSxLMcftCepB6JsZlp55/twsjCbYNKbX+pdw=
电气设备：25年国网投资拟超6500亿元，电网投资持续高景气,华金证券,2025-01-17 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EVdJ3m5aSxLMcftCepB6Jvuor+CzzcDZ3WKtAlHEJCQ=
水务行业：河北省水务类国企研究,石家庄君卓崇实企业管理咨询,2025-01-17 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EVdJ3m5aSxLMcftCepB6Jjy1WT68kgK/AqUDn3K1kOU=
能源行业2024年信用回顾与2025年展望,新世纪资信评估,2025-01-16 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=i00rri9RG8hNjEdUhtKx+SXlcoAyD15XECaYiCKuHGw=
公用事业及环保产业行业研究：11月用电：需求景气度偏弱，增速下滑,国金证券,2025-01-13 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RNR7w6Psphxa+Vc3J46BtrmNjn3rpbGwQtpPSMOZls8=
公用环保行业：化债政策发力，优质运营类资产或迎业绩估值双修复,信达证券,2025-01-13 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RNR7w6Psphxa+Vc3J46BtqsGokmqERlVk4V7/6aebsE=
公用事业及环保产业行业研究：“旺季不旺”再现，今冬煤价走势何去何从？,国金证券,2025-01-13 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RNR7w6Psphxa+Vc3J46Btnw1BKI+6d9k2L8dgAyBwmQ=
公用事业行业深度研究：我国各类气源成本及竞争力分析,信达证券,2025-01-12 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Qe2ez1Hs6rbtoK022+Ya05ieXQRMxYAJ0xaKLyWtSkg=
2024服务新能源发展报告,国家电网,2025-01-10 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u+XwxadkoZvBgCGkyDgAthd7fTCR0pALLSqE/gbmm6A=
电力行业中国市场年度报告：2024年进展与趋势：企业绿色电力采购机制与应用场景,落基山研究所(美国)北京代表处,2025-01-09 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=svNNWHWaairDjgIVi/YcsmMNBB0EPFrJc2yWDc2OUS4=
公用事业：大国碳中和之四代核电-解决核能利用痛点，向“终极能源”过渡,国信证券,2025-01-09 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=svNNWHWaairDjgIVi/YcsrY4CxW09Rvo/9+GC9o10zw=
2025年公用事业行业投资策略：在收益率大分化中寻找长期alpha,华源证券,2025-01-08 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9CcWH9d1onU42MIst3CshtVHOULbbtLyglTN/+Ja7Ek=
公用事业行业点评报告：优化电力系统调节能力，加快构建新型电力系统,东吴证券,2025-01-07 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YT89FmgOe9v/D5UjQPwfnVqtaM3Q73uQ/FDObc8K21I=
公用环保2025年1月投资策略：2024年全国碳市场配额交易及清缴工作顺利结束，《加快工业领域清洁低碳氢应用实施方案》发布,国信证券,2025-01-06 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zobJ2JBCvJjjxBHEORThNvdUshwg/TKZuzbJRxVu0yw=
电力设备及新能源周报：新势力销量持续增长，川渝1000千伏特高压交流工程投运,民生证券,2025-01-05 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oiWSItT+XkiZlGYxOqc+BICf3iKkZD78gc2IrxYUhic=
2025年风光储网行业投资策略：储能海风景气上行，电网设备稳定增长,诚通证券,2025-01-03 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AukOgCP3brwpTPLXX0TJExVueIBoIukkR4p0CGWWBiM=
水务行业2025年信用风险展望：构建节水型社会、推进城乡供水一体化推动水务行业高质量发展,大公国际资信评估,2025-01-02 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nlcbLWmDZaEgWOpJ3IxmBZ8EK3hglAZ2VhH0LpRrMoM=
能源周观点：海外需求回暖，油价短期稳定,国金证券,2024-12-30 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ETGJXdMr0kranefi9n3PBtBKIQV4oNtLXQTguf6JhaI=
公用事业与环保行业2025年投资策略：关注成本下行的火电、燃气及防御逻辑的水电、核电；同时关注资产整合标的,国信证券,2024-12-27 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x0JrHPHznZO/BkOFoEkd2by/oGf6dc+YwXicA6gDLsU=
公用事业及环保产业行业研究：辽宁、江苏新一轮14.65GW海风竞配开启,国金证券,2024-12-23 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VeI7+evhtCMo3rVLR9vz0UsSlEzGOB3YjJS6Dilguts=
公用事业行业点评报告：国债收益率持续下行，红利资产配置正当时！,东吴证券,2024-12-23 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VeI7+evhtCMo3rVLR9vz0Xar57h3Aejf751fYUnrBXw=
基础设施投融资行业：砥砺前行：城投公司如何参与存量资产盘活,中诚信国际,2024-12-18 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mNWsAThPVnEAQUvFdn0lavBdnc+gp2JUtFs8tbBpXHk=
电气设备：全国能源工作会议召开，关注特高压与核电投资,华金证券,2024-12-17 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9eWcpjSUa2oJ9A4xKeW8kQS0mWnPlhWnkCQg02Scp8=
公用环保202412第3期：多省开展2025年电力市场交易工作，长江电力发布2024年中期分红规划,国信证券,2024-12-16 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0HV2g2MG3dSTwprGgPxrUSAq1/0Eul9o4Vp1zg89L1U=
公用事业及环保产业行业研究：暖冬等多因素下，动力煤价下行,国金证券,2024-12-16 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0HV2g2MG3dSTwprGgPxrUQkyYj66WXWtKHhyK3sx9OM=
电新&公用行业周报：光伏行业强化自律，广东国管海风项目签约,华龙证券,2024-12-10 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HIf3QSA+t7a3jJZgKi8rpX7Ux+c1Tfg/l0QI/OzOpJ4=
公用事业行业2025年年度策略：电动化、尖峰化、市场化，寻找稀缺电力容量&显著边际变化,东吴证券,2024-12-10 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HIf3QSA+t7a3jJZgKi8rpTAkzXqi7eV/xeIxLfNg5nY=
电网&工控2025年度策略报告：AI机器人催生电气大浪潮，电力设备&工控第二曲线加速,东吴证券,2024-12-09 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UO42soTbxZsWiaskWaP4X+7g5mDJh25MIv/iPjb6Mco=
10月绿证、绿电交易数据点评：高耗能强制使用绿电 绿电交易规模大增,华源证券,2024-12-05 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=V8wvn6awcY16UR5dGX5gYyCKOoOv+HtMSF1AT/8SimM=
电新&公用行业周报：东南亚四国反倾销初裁落地，帆石一海风项目推进,华龙证券,2024-12-03 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=E81KP9uy3/GbNenPG/kd7lCRBo5hvGOjEao5hane4yM=
公用环保2024年12月投资策略：川投集团拟与四川省能源投资集团战略重组，广东省2025年电力市场交易方案出台,国信证券,2024-12-03 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=E81KP9uy3/GbNenPG/kd7jynHdC/OtfUt6SZBgS485s=
传统能源行业周报：浙江以制度开放建设全国首个大宗商品资源配置枢纽,川财证券,2024-12-02 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uHyZubTvLN1NIaUqK0GY0OSDaS38vQsC9WOZwbmN3Og=
公用事业及环保产业行业研究：1-10M24风、光累计装机量分别同比+20.3%、+48.0%,国金证券,2024-12-02 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uHyZubTvLN1NIaUqK0GY0Oy3zbRD2mJBUUvhqfv/EWA=
公用事业2024年第48周周报：《全国统一电力市场发展规划蓝皮书》发布 国网计量设备招标年度总结,华源证券,2024-12-02 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=z6O1ezoVDID9LJGlCG9KPcO4bYw8e/JRPYlVTND989M=
电力设备及新能源周报：Q3动力电池装机量同比高增，美国光伏反倾销初裁落地,民生证券,2024-12-01 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=z6O1ezoVDID9LJGlCG9KPYkTDXvX7jbLc+8IshPokpk=
电力行业2024年三季报综述：供需两旺，火电改善超预期,山西证券,2024-11-27 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=U88iBjo04I0KajFDOwBOjkBpQ6WEGdv3LDknPEgPiho=
