研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
机械：4月挖机海关出口数据继续向好，同环比均向上,太平洋,2026-05-26 00:00:00.000,工程机械,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ezwMyDfKd2WUFgzUwL6wAVnx6WmIMoSygTf5K1XA4PU=,https://pdf.dfcfw.com/pdf/H3_AP202605261822869693_1.pdf
机械行业研究：重视光模块设备，看好燃气轮机和农机,国金证券,2026-05-24 00:00:00.000,工程机械,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=190xdmTYsHjMb0DC+/627KbTV4ornAEbs38eO9CAwbM=,https://pdf.dfcfw.com/pdf/H3_AP202605241822840003_1.pdf
工程机械行业2025年报&2026年一季报总结：出海逻辑继续演绎，高经营质量周期利好内外需上行提速,东吴证券,2026-05-21 00:00:00.000,工程机械,49,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LJeWN/nGIIJZXKN8+dM8/w2NO6Z2VN8x2GmsAcVh/U0=,https://pdf.dfcfw.com/pdf/H3_AP202605211822525917_1.pdf
机械行业周报：低空应用场景多元，工程机械稳步推进,国元证券,2026-05-20 00:00:00.000,工程机械,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ghB/U6yU9Yq8Vt9aUyx3xPPk8dffcKz934eAnNNxnu0=,https://pdf.dfcfw.com/pdf/H3_AP202605201822495966_1.pdf
工程机械行业运行分析,联合资信评估,2026-05-20 00:00:00.000,工程机械,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ghB/U6yU9Yq8Vt9aUyx3xML48Lk98RVTGOjlGT7RCXQ=,https://pdf.dfcfw.com/pdf/H3_AP202605201822495123_1.pdf
装备制造行业周报（5月第2周）：4月工程机械内外销维持增长,世纪证券,2026-05-19 00:00:00.000,工程机械,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fS81ufKxtfKLbNGXxwnqo4uuzURe1rL3/CQMAeK50kg=,https://pdf.dfcfw.com/pdf/H3_AP202605191822430757_1.pdf
机械：4月非挖销售整体继续向上，继续看好工程机械板块,太平洋,2026-05-18 00:00:00.000,工程机械,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=tI3AI4wMjmLQAmSmXTMCq+coDlbhnGynGolN0cLibiI=,https://pdf.dfcfw.com/pdf/H3_AP202605181822391037_1.pdf
机械行业研究：看好燃气轮机和工程机械,国金证券,2026-05-17 00:00:00.000,工程机械,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XgmbWxKOL5RjfL09nBjxd5Y9chodIjwXTCQwyrX0rcM=,https://pdf.dfcfw.com/pdf/H3_AP202605171822384445_1.pdf
工控行业更新报告：工业自动化：订单超预期，开启新周期,东吴证券,2026-05-17 00:00:00.000,工程机械,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uQZanFa6Jry1Q2xwq/tytYdlgj7v83rs6qKY/knnie4=,https://pdf.dfcfw.com/pdf/H3_AP202605161822377152_1.pdf
2026年起重机行业词条报告,头豹研究院,2026-05-15 00:00:00.000,工程机械,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EQkV36KL9Px2H70dQxdoikilCJGjbTaXk4CiF+17T/Q=,https://pdf.dfcfw.com/pdf/H3_AP202605151822353795_1.pdf
5月工程机械集体涨价全年利润有望继续增长,第一创业,2026-05-14 00:00:00.000,工程机械,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LBIS7bPRbuARj1Q2LOK57SZqFLx31kkE6q1LI3N/dFM=,https://pdf.dfcfw.com/pdf/H3_AP202605141822309535_1.pdf
机械行业点评报告：4月挖机内销超预期，出口维持较高增速,太平洋,2026-05-12 00:00:00.000,工程机械,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EZKzOIyOfPXOY/mOkPf0GPAGXUfbYKZ7tw2eHxoeIuk=,https://pdf.dfcfw.com/pdf/H3_AP202605121822217840_1.pdf
装备制造行业周报（5月第1周）：一线工程机械企业开始涨价,世纪证券,2026-05-11 00:00:00.000,工程机械,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GxboAqS/kCL8rn2DaeAC6Z1q7mwmAAtYCTCxaHS9IwA=,https://pdf.dfcfw.com/pdf/H3_AP202605111822143092_1.pdf
机械行业研究：看好燃气轮机、商业航天和工程机械,国金证券,2026-05-10 00:00:00.000,工程机械,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XAM9YcCVxAJdkwQFrA2Jh8ghm/ZcQbukq6LqbFFGYyc=,https://pdf.dfcfw.com/pdf/H3_AP202605101822123290_1.pdf
机械行业25年年报及26年一季报总结：船舶、燃机、刀具板块亮眼，工程机械维持高景气,国金证券,2026-05-05 00:00:00.000,工程机械,32,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=L1lRXMabK5Ss4XKsaKCfczkJ3/dR19h9yOGfWfQmx2s=,https://pdf.dfcfw.com/pdf/H3_AP202605051821967966_1.pdf
机械行业研究：看好氦气、燃气轮机、光模块设备和农机,国金证券,2026-04-26 00:00:00.000,工程机械,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HOMdg2q4xafXz13pJxyBRHx5oAvSUHN6jQV2hUXlJF4=,https://pdf.dfcfw.com/pdf/H3_AP202604261821592916_1.pdf
机械：3月挖机海关出口保持较高增速，海外市场景气延续,太平洋,2026-04-22 00:00:00.000,工程机械,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oJHUkvoF+YqNhnlDxd5vJpOZ8dp+xPoR6A0/2pdoNKs=,https://pdf.dfcfw.com/pdf/H3_AP202604221821467553_1.pdf
机械行业研究：看好光模块设备、燃气轮机、氦气和机器人,国金证券,2026-04-19 00:00:00.000,工程机械,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QVk5BeptH2ssWz00IL1T65yNDYbrJqjzjxNogDh1hNw=,https://pdf.dfcfw.com/pdf/H3_AP202604191821322040_1.pdf
机械行业点评报告：3月非挖内销表现有所分化，出口整体保持较高增速,太平洋,2026-04-17 00:00:00.000,工程机械,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hVZN+/0rd1itMAX5IcfSUHdjs/ZggHvfbN8jKs3W3xo=,https://pdf.dfcfw.com/pdf/H3_AP202604171821287234_1.pdf
工程机械行业深度报告：国内&海外同频共振，行业迎来新一轮上行周期,开源证券,2026-04-16 00:00:00.000,工程机械,34,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fMzmk+2oClhN0YqA7sAGfIwCDDu9k6ieoiGN/KYgnc4=,https://pdf.dfcfw.com/pdf/H3_AP202604161821257318_1.pdf
机械行业研究：看好光模块测试仪器，重视燃气轮机出海、工程机械,国金证券,2026-04-12 00:00:00.000,工程机械,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4p6Dpc5uWa9bYfsijTcvungVU1/Y7ZTG3tmo7H3NdBM=,https://pdf.dfcfw.com/pdf/H3_AP202604121821141616_1.pdf
高端装备制造行业：设备更新政策落地，高端装备制造产业迎来发展新机遇,国新证券股份,2026-04-10 00:00:00.000,工程机械,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=e3SPjoN1HbRVZNbLdP/NDb8M7CBHy7lcUe96rvphMJ8=,https://pdf.dfcfw.com/pdf/H3_AP202606061823322796_1.pdf
工程机械行业点评报告：3月挖机销售超预期，出口创单月历史新高,开源证券,2026-04-10 00:00:00.000,工程机械,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBpl9uw+qrFLPQsQIJZNLgYc=,https://pdf.dfcfw.com/pdf/H3_AP202604101821113448_1.pdf
机械：3 月挖机内销同比实现较高增速，出口销售创新高,太平洋,2026-04-10 00:00:00.000,工程机械,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBufKM1mSQE+J2iM3RLmXDc8=,https://pdf.dfcfw.com/pdf/H3_AP202604101821111290_1.pdf
机械行业研究：看好燃气轮机、氦气涨价，重视工程机械,国金证券,2026-04-06 00:00:00.000,工程机械,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Bj/9+eySjmeu+o4DN7DyghgJfR/x6r8XHYCn29blPgA=,https://pdf.dfcfw.com/pdf/H3_AP202604061821031307_1.pdf
工程机械数据跟踪：出口为核心驱动力,华鑫证券,2026-03-31 00:00:00.000,工程机械,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yox7xzf0O9dtTdxl8tZuT9OzGL0GE7SQdaQDHqbWizA=,https://pdf.dfcfw.com/pdf/H3_AP202603311820894776_1.pdf
机械行业周报：看好油服装备、海工景气度，重视工程机械,国金证券,2026-03-29 00:00:00.000,工程机械,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dAK1ppXG2ZMmjjQE+9CZ5Q7AK9j7FHgOeGfnUyDPbc4=,https://pdf.dfcfw.com/pdf/H3_AP202603291820839673_1.pdf
机械：1+2月挖机海关出口继续同比高增，海外市场景气度延续,太平洋,2026-03-24 00:00:00.000,工程机械,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=epGsNL70B4dqK/p0j+9Pfkyc/n3rqu5j/oyhaFm06NI=,https://pdf.dfcfw.com/pdf/H3_AP202603241820727683_1.pdf
机械行业研究：看好农机、机器人，重视工程机械“黄金坑”,国金证券,2026-03-22 00:00:00.000,工程机械,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sCCCruEGNuZ6Q3m7hzViQmCgc3bSUcI77OTkATyw9tg=,https://pdf.dfcfw.com/pdf/H3_AP202603221820687969_1.pdf
