研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
油服工程：国内海洋油气资本开支有望增长，带动海洋油服工程业绩成长,东兴证券,2026-08-24 00:00:00.000,油服工程,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QlmrxXm43q/CYALCzw1zArwZ5yj6LmNhStEN9HNcxCQ=,https://pdf.dfcfw.com/pdf/H3_AP202608241828368823_1.pdf
大炼化行业深度报告：潜龙在渊，蓄势腾飞,中邮证券,2026-06-11 00:00:00.000,油服工程,47,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I10xowZ3FwwJIx4ad/6rbKr0de/SPEFL/LBN2Whjplk=,https://pdf.dfcfw.com/pdf/H3_AP202606111823462474_1.pdf
