研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
新消费行业2026年中期投资策略：情绪时代，寻找消费结构性机会,东莞证券,2026-06-30 00:00:00.000,一般零售,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pbgGimF6GIUsJi/NFvqdczKQOlUnj04nCgJ/NaFyeAw=,https://pdf.dfcfw.com/pdf/H3_AP202606301826583909_1.pdf
商贸零售行业跟踪周报：AI投资高增如何影响消费-韩国地区消费数据增长跟踪之消费企业数据,东吴证券,2026-06-30 00:00:00.000,一般零售,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sNXHRqYfuq/YK3RNBqVl9IoOflvoXACCOQk1xVKimt4=,https://pdf.dfcfw.com/pdf/H3_AP202606291826553642_1.pdf
新消费行业周报：岭南控股筹划重大资产重组暂时停牌；淘天618美妆GMV同比增长4%,华源证券,2026-06-29 00:00:00.000,一般零售,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sNXHRqYfuq/YK3RNBqVl9Eh8ZZBT57ChYF6cyA1m75M=,https://pdf.dfcfw.com/pdf/H3_AP202606291826534037_1.pdf
通往2026中国消费零售市场十大关键趋势,尼尔森,2026-06-29 00:00:00.000,一般零售,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sNXHRqYfuq/YK3RNBqVl9BW2MGFUSy5PE+IqlKgRQdw=,https://pdf.dfcfw.com/pdf/H3_AP202606291826552305_1.pdf
大消费行业周报（6月第4周）：金价回调释放刚需,世纪证券,2026-06-29 00:00:00.000,一般零售,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sNXHRqYfuq/YK3RNBqVl9Cs57fmGObNzCv8ibGgMdGg=,https://pdf.dfcfw.com/pdf/H3_AP202606291826525717_1.pdf
商贸零售行业周报：618美妆抖音增速亮眼，高端与功效护肤表现突出,开源证券,2026-06-28 00:00:00.000,一般零售,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w/NB8TOq3B38ISJrYF46i9sfvkq6y/JBAbBWFrtTW/M=,https://pdf.dfcfw.com/pdf/H3_AP202606281826517734_1.pdf
2026年中期商贸零售行业投资策略报告：枝头尚有争春艳，风物长宜放眼量,万联证券,2026-06-26 00:00:00.000,一般零售,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w2NNQ6TFDBV7T5E2D8Y77sDgldLI4jZic086IVmhF3I=,https://pdf.dfcfw.com/pdf/H3_AP202606261824608507_1.pdf
2026年5月社零数据跟踪报告：M5社零同比-0.6%，增速由正转负,万联证券,2026-06-25 00:00:00.000,一般零售,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RWyjWuYit9o0p2O5Ru2r6MrvgFajtcFUQAt2WSWlrws=,https://pdf.dfcfw.com/pdf/H3_AP202606251823848592_1.pdf
全球零售行业深度报告：穿越周期的零售破局：折扣业态崛起，仓储会员店引领新趋势,爱建证券,2026-06-25 00:00:00.000,一般零售,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RWyjWuYit9o0p2O5Ru2r6GTx6wbH5vapA3oEmsk0mSE=,https://pdf.dfcfw.com/pdf/H3_AP202606251823837810_1.pdf
潮玩行业解析与投资主线（一）：需求供给政策三重共振，情绪消费崛起驱动潮玩赛道持续扩容,华源证券,2026-06-23 00:00:00.000,一般零售,16,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eJi1KfnPSzsOqK/d1hQ6dBZZlq1E//pBnDd2P89Klto=,https://pdf.dfcfw.com/pdf/H3_AP202606231823779652_1.pdf
新消费行业周报：5月CPI温和上涨，关注618大促量增回归质升,上海证券,2026-06-23 00:00:00.000,一般零售,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eJi1KfnPSzsOqK/d1hQ6dB2B2ZVIA619ij8oUv4qIes=,https://pdf.dfcfw.com/pdf/H3_AP202606231823763021_1.pdf
新消费行业周报：1-5月份社会消费商品和服务零售总额同比增长2.8%；618抖音化妆品GMV同比增长16.7%,华源证券,2026-06-23 00:00:00.000,一般零售,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eJi1KfnPSzsOqK/d1hQ6dKZmozUoRa3nSeqBLXGp5Z0=,https://pdf.dfcfw.com/pdf/H3_AP202606231823765597_1.pdf
耐用消费产业行业研究：拓竹华东再落店，Mimo-claw正式版发布与金山办公联动,国金证券,2026-06-22 00:00:00.000,一般零售,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LEQv2ymTYUNBSRHOL1dcqjKLy0oanCOMK8AmR7Kmq3M=,https://pdf.dfcfw.com/pdf/H3_AP202606221823715679_1.pdf
商社美护行业周报：5月核心CPI温和上涨，可丽金发布753胶原针,国元证券,2026-06-21 00:00:00.000,一般零售,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=svHcicKcG+Np1VgQVFF95gURWyoS+RqeNV16p+/VPmQ=,https://pdf.dfcfw.com/pdf/H3_AP202606211823706246_1.pdf
耐用消费产业行业研究：美联储维持利率不变，巨子第四张III类证获批,国金证券,2026-06-21 00:00:00.000,一般零售,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=svHcicKcG+Np1VgQVFF95sP8RYZCtVUCYaa7zvhLfUg=,https://pdf.dfcfw.com/pdf/H3_AP202606211823708191_1.pdf
商贸零售行业周报：百胜中国收购必胜客中国大陆品牌所有权,开源证券,2026-06-21 00:00:00.000,一般零售,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=svHcicKcG+Np1VgQVFF95ghVqWbHgzZ7wyvkrhuVCuY=,https://pdf.dfcfw.com/pdf/H3_AP202606211823711825_1.pdf
