研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
柴油发电机行业研究系列：全球柴油发电机市场规模和竞争格局分析,锦研视角,2026-05-28 00:00:00.000,其他电源设备Ⅱ,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rmuxYk/8kah+Ec3RizjA1DsqnxfEWO5W8QJuABECzHM=,https://pdf.dfcfw.com/pdf/H3_AP202605281822944772_1.pdf
海外电力设备巨头财报总结专题：共享AIDC建设机遇，迎行业超级周期,东吴证券,2026-05-28 00:00:00.000,其他电源设备Ⅱ,44,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rmuxYk/8kah+Ec3RizjA1MjRwGXKikHasFYL1m1+b+Q=,https://pdf.dfcfw.com/pdf/H3_AP202605281822950143_1.pdf
电力设备行业周报：FLNC验证AI+电网双重驱动，全球储能进入从配套到刚需的新阶段,华鑫证券,2026-05-11 00:00:00.000,其他电源设备Ⅱ,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GxboAqS/kCL8rn2DaeAC6bgvcX8HDz8TaTj//ThqxIg=,https://pdf.dfcfw.com/pdf/H3_AP202605111822163486_1.pdf
2026年电气设备行业展望：“十五五”开局发力，需求支撑景气运行,大公国际资信评估,2026-05-05 00:00:00.000,其他电源设备Ⅱ,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BaaYezpV3tryL6L2DX9ubgByHpF/polnafZrcU0XDWY=,https://pdf.dfcfw.com/pdf/H3_AP202605031821950380_1.pdf
核电堆型系列1：三代压水堆——“华龙一号”,中邮证券,2026-04-30 00:00:00.000,其他电源设备Ⅱ,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=z+BQzM0NJ1Yh8OoBVL6DMiBh4/UnAYavC2HedqY/ykM=,https://pdf.dfcfw.com/pdf/H3_AP202604301821843746_1.pdf
全球储能行业：满产满销背后，储能行业扩产潮能否消化？,头豹研究院,2026-04-30 00:00:00.000,其他电源设备Ⅱ,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=z+BQzM0NJ1Yh8OoBVL6DMsSwtXJPIhpaCwqc7E8xRl8=,https://pdf.dfcfw.com/pdf/H3_AP202604301821859016_1.pdf
电力设备行业跟踪报告：电力设备出口：变压器出口保持稳定，电缆出口创新高,万联证券,2026-04-27 00:00:00.000,其他电源设备Ⅱ,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I0G8zgsN1iSKizHA2BNZ6NAjAiohD7HUhEO/C3MxvC4=,https://pdf.dfcfw.com/pdf/H3_AP202604271821625966_1.pdf
储能行业：构网型储能系统白皮书,江苏天合储能,2026-04-17 00:00:00.000,其他电源设备Ⅱ,40,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hVZN+/0rd1itMAX5IcfSUHLKLhbVt6rrzrDPsCJUE2A=,https://pdf.dfcfw.com/pdf/H3_AP202604171821280060_1.pdf
四月2026年度能源展望,美国能源信息署,2026-04-15 00:00:00.000,其他电源设备Ⅱ,33,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yf320Ezqkk1hPscoJhu0uo96MTCB0A+SGYQB+HuoFZE=,https://pdf.dfcfw.com/pdf/H3_AP202604151821218321_1.pdf
2026年全球与中国气动电磁阀市场企业分析研究报告,智信中科研究网,2026-04-14 00:00:00.000,其他电源设备Ⅱ,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v9G9gzpiIPCta3jgoASCvag=,https://pdf.dfcfw.com/pdf/H3_AP202604131821161886_1.pdf
