研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
汽车行业周报：AI BOX有望成为车载第三算力终端,开源证券,2026-07-06 00:00:00.000,汽车零部件,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jocpIJdi6Q/y/MTw/2H7SsdQjbo332yWXCHfdKSsedI=,https://pdf.dfcfw.com/pdf/H3_AP202607061826735097_1.pdf
AI智能汽车7月投资策略：小鹏集团公布世界模型技术图谱，看好智能化,东吴证券,2026-07-06 00:00:00.000,汽车零部件,43,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jocpIJdi6Q/y/MTw/2H7SqOxiZOP+FhHz/dPMErqeeM=,https://pdf.dfcfw.com/pdf/H3_AP202607061826732362_1.pdf
汽车行业周报：屏蔽泵-液冷中的核心通胀环节,华源证券,2026-07-06 00:00:00.000,汽车零部件,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jocpIJdi6Q/y/MTw/2H7SteD1J8tdX1GF2V2CPfy7eo=,https://pdf.dfcfw.com/pdf/H3_AP202607061826740908_1.pdf
智能汽车主线周报：地平线机器人发布HSD V2.0，看好智能化,东吴证券,2026-07-06 00:00:00.000,汽车零部件,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jocpIJdi6Q/y/MTw/2H7SrekmnvjdIQ4h7wGwf3DdDs=,https://pdf.dfcfw.com/pdf/H3_AP202607061826738945_1.pdf
汽车行业周报：智能驾驶技术深入，新能车进入税基期,国元证券,2026-07-06 00:00:00.000,汽车零部件,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jocpIJdi6Q/y/MTw/2H7SjENWApScwQc3UNPveSBpaM=,https://pdf.dfcfw.com/pdf/H3_AP202607061826742159_1.pdf
汽车行业6月跟踪报告：政策提振汽车消费，下半年行业有望改善,爱建证券,2026-07-05 00:00:00.000,汽车零部件,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=935YUm5WfXPZuBgIz87FLofXTdz83cxc6sOVNga+Qgc=,https://pdf.dfcfw.com/pdf/H3_AP202607051826727382_1.pdf
汽车零部件&机器人&缺电主线周报：宇树科技IPO注册获批，BE与Brookfield扩大合作,东吴证券,2026-07-05 00:00:00.000,汽车零部件,28,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=935YUm5WfXPZuBgIz87FLghEeV8VOFObB9fkRd+3vdU=,https://pdf.dfcfw.com/pdf/H3_AP202607051826729567_1.pdf
汽车及汽车零部件行业周报：车企6月销量快报发布，Momenta计划7月8日登陆港交所,国金证券,2026-07-05 00:00:00.000,汽车零部件,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=935YUm5WfXPZuBgIz87FLjkHFOi1AjPF5Uw6DVuKtoc=,https://pdf.dfcfw.com/pdf/H3_AP202607051826725952_1.pdf
2026中国新能源汽车品牌GEO现状研究报告,亿欧智库,2026-07-03 00:00:00.000,汽车零部件,41,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lfCg5GuIRBDoKH/4GRaxX3S3UpjEGCJTT6YXpaq/fSo=,https://pdf.dfcfw.com/pdf/H3_AP202607031826682939_1.pdf
2026年汽车行业年中展望：疆途新耕，新局开篇,中山证券,2026-07-02 00:00:00.000,汽车零部件,41,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fTCRDmv+6Cmy8a+mlj7u5E9qwx7yJ3uOxbL9R4m4L1E=,https://pdf.dfcfw.com/pdf/H3_AP202607011826639972_1.pdf
汽车行业研究周报：多部门政策重磅齐发，汽车迎全链条规范发展新机遇,申港证券,2026-07-02 00:00:00.000,汽车零部件,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=e8uG6eiIVZW0nwiqzAxJqrBWOH6Iow2oxYZE22F8WGw=,https://pdf.dfcfw.com/pdf/H3_AP202607021826671813_1.pdf
2026年1-5月汽车市场分析报告,广州市求信商征信息咨询,2026-07-02 00:00:00.000,汽车零部件,40,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=e8uG6eiIVZW0nwiqzAxJqigpx9qddzfTTBVObCS8+LU=,https://pdf.dfcfw.com/pdf/H3_AP202607021826648992_1.pdf
汽车与零部件行业周报：Momenta通过港交所聆讯，零跑汽车在西班牙新建电池组装车间,上海证券,2026-06-30 00:00:00.000,汽车零部件,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pbgGimF6GIUsJi/NFvqdcyogPCnl7wfjpPfW3K5XV5c=,https://pdf.dfcfw.com/pdf/H3_AP202606301826576285_1.pdf
