研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
人形机器人周报：至简动力5轮累计融资20亿元，Figure 03自主整理客厅,国元证券,2026-03-18 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=s7nmvLweMqllj8ucx4/dSXUTomPVQmO6iaQajFW+xRc=,https://pdf.dfcfw.com/pdf/H3_AP202603181820619785_1.pdf
「激光测距仪美国市场」年度研报,蔚云出海(广州)企业咨询,2026-03-16 00:00:00.000,专用设备,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmtD9FNFIAE6+i2lgsU4SfAs=,https://pdf.dfcfw.com/pdf/H3_AP202603161820584110_1.pdf
装备制造行业周报（3月第2周）：储能及风电景气度上行,世纪证券,2026-03-16 00:00:00.000,专用设备,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmgC6PS9iI498D+pIyRv+WWY=,https://pdf.dfcfw.com/pdf/H3_AP202603161820569677_1.pdf
具身智能行业研究：Figure 03完成全自主家务作业，Optimus 3今夏启动生产,国金证券,2026-03-16 00:00:00.000,专用设备,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmvLoIO/pcQedRhhYo8ZVGbk=,https://pdf.dfcfw.com/pdf/H3_AP202603161820568019_1.pdf
人形机器人行业双周报：融资规模破纪录，具身智能资本化进程加速,华金证券,2026-03-15 00:00:00.000,专用设备,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7HIURRqTbuK4ZnlEb5bC0XL7FFyyFBO50C2xYbv3tK4=,https://pdf.dfcfw.com/pdf/H3_AP202603151820566177_1.pdf
油服设备：全产业链流程与标的梳理,中邮证券,2026-03-12 00:00:00.000,专用设备,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=duOKd2B+lgzBov5ATCbG/4N0iB6zLXYhQgp70HktMns=,https://pdf.dfcfw.com/pdf/H3_AP202603121820515405_1.pdf
人形机器人行业专题研究：人形机器人量产元年，关注本体和零部件投资机会,源达信息,2026-03-11 00:00:00.000,专用设备,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nZOWanw4QLvo1GCI4YOLQIfahx46w44pVbfBRwbTc3k=,https://pdf.dfcfw.com/pdf/H3_AP202603111820492890_1.pdf
工程机械月报：工程机械2月出口超预期，行业景气持续向好,西南证券,2026-03-11 00:00:00.000,专用设备,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nZOWanw4QLvo1GCI4YOLQOswjX1tSgNC2UX9LSG2scI=,https://pdf.dfcfw.com/pdf/H3_AP202603111820488995_1.pdf
量子计算系列二：技术、产业与政策共振，看好整机和核心硬件,国金证券,2026-03-10 00:00:00.000,专用设备,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=G5q0J7vI7MapkjMb9ILLSVpK81jHav80bWLnMtkGOJY=,https://pdf.dfcfw.com/pdf/H3_AP202603101820434954_1.pdf
人形机器人周报：银河通用获25亿元融资，星动纪元获三星、高成等联合投资10亿元,国元证券,2026-03-10 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=G5q0J7vI7MapkjMb9ILLSXiMZB6tT5Hb7A53BGxizag=,https://pdf.dfcfw.com/pdf/H3_AP202603101820462869_1.pdf
高端装备制造产业研究周报：两会热议具身智能浪潮，银河通用再获25亿融资,国金证券,2026-03-09 00:00:00.000,专用设备,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sayaAh9m4uyVUYWKMmQSMwHv7bvwAg7SbAnZEiaXTfM=,https://pdf.dfcfw.com/pdf/H3_AP202603091820409072_1.pdf
具身智能行业研究：两会热议具身智能浪潮，银河通用再获25亿融资,国金证券,2026-03-08 00:00:00.000,专用设备,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zplPou2FUNKcyDNXb0W00WNdPtKMhoKhXdOrQmQGfyY=,https://pdf.dfcfw.com/pdf/H3_AP202603081820390915_1.pdf
机械设备行业快评报告：1月挖掘机与装载机销量同比高增,万联证券,2026-03-05 00:00:00.000,专用设备,2,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RQ5zBQNbE+fVs8MTnXIk/3GUvaSmYFHL91BGEIU+2og=,https://pdf.dfcfw.com/pdf/H3_AP202603051820313298_1.pdf
人形机器人产业周报：我国发布首个国家级人形机器人标准，自变量机器人再获数亿元融资,国元证券,2026-03-05 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RQ5zBQNbE+fVs8MTnXIk/0KgYags6LWzHbazhG0n73Q=,https://pdf.dfcfw.com/pdf/H3_AP202603051820299615_1.pdf
2025年全球及中国叉车行业研究：具身智能赋能，叉车行业加速升级（精华版）,头豹研究院,2026-03-03 00:00:00.000,专用设备,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cu8BCf0ftWWii/wCWbhyPgZXKND0JJSFT3q7vosTQok=,https://pdf.dfcfw.com/pdf/H3_AP202603031820232044_1.pdf
高端装备制造产业研究周报：德国总理参访宇树科技，智元机器人落子德国,国金证券,2026-03-02 00:00:00.000,专用设备,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFL4dRFjjZ6GK7g2N0osZZmXc=,https://pdf.dfcfw.com/pdf/H3_AP202603021820176956_1.pdf
2025年中国眼镜片行业白皮书,艾瑞股份,2026-03-02 00:00:00.000,专用设备,78,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFL2KPC0ca9Nwx+xXuiRxe/pg=,https://pdf.dfcfw.com/pdf/H3_AP202603021820174778_1.pdf
人形机器人行业双周报：人形机器人刷屏春晚，中国智造开启发展新篇章,华金证券,2026-03-01 00:00:00.000,专用设备,16,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8i8k756OKMtArLgmB92aQ0OlPpvgOlKmlbIlBZ62ncs=,https://pdf.dfcfw.com/pdf/H3_AP202603011820158904_1.pdf
具身智能行业研究：德国总理参访宇树科技，智元机器人落子德国,国金证券,2026-03-01 00:00:00.000,专用设备,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8i8k756OKMtArLgmB92aQ0Mh006ZkrXACSAiwgT4WRw=,https://pdf.dfcfw.com/pdf/H3_AP202603011820158712_1.pdf
机器人行业跟踪点评：春晚显技，场景破局,东莞证券,2026-02-23 00:00:00.000,专用设备,2,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=IAQ+ujcSJSoK2pmVUiNZAtSGUksMPbp+Cxbwj4608RY=,https://pdf.dfcfw.com/pdf/H3_AP202602231819983710_1.pdf
机械行业2026年2月投资策略：重点关注AI基建供电端和液冷端的投资机会,国信证券,2026-02-23 00:00:00.000,专用设备,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=IAQ+ujcSJSoK2pmVUiNZAqIlk2w0Ik0NOAogOICntaw=,https://pdf.dfcfw.com/pdf/H3_AP202602231819983704_1.pdf
人形机器人2026年度策略：“以正和，以奇胜”，重视机器人规模化量产元年,东吴证券,2026-02-13 00:00:00.000,专用设备,28,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7eBtQRVnu7p1NFqJQkPuXx7uxJbM/QALxBg0bXXerlM=,https://pdf.dfcfw.com/pdf/H3_AP202602131819915475_1.pdf
人形机器人产业周报：智元主办全球首个大型机器人晚会，卓益得完成近亿元Pre-A+轮融资,国元证券,2026-02-11 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1jj6tO9ONfIXGIMrgDt9lVEJQxmLd7FQDedGwcFtR/o=,https://pdf.dfcfw.com/pdf/H3_AP202602111819867775_1.pdf
宇航机器人行业创新发展：行业洞察-AI与机器人深度结合，太空探索进入无人化时代,头豹研究院,2026-02-10 00:00:00.000,专用设备,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fUlqncxmuBMNJXJPVFPqaHInT+SloZKi56s12A0gQrU=,https://pdf.dfcfw.com/pdf/H3_AP202602101819860624_1.pdf
具身智能行业研究：特斯拉三代机器人发布在即，智元举办全球首个机器人晚会,国金证券,2026-02-09 00:00:00.000,专用设备,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsa7sTzZSYfj26/E5m6RQ6W4M=,https://pdf.dfcfw.com/pdf/H3_AP202602091819827675_1.pdf
装备制造行业周报（1月第4周）：银价波动影响上游硅片提价,世纪证券,2026-02-02 00:00:00.000,专用设备,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YE65Nzv4hDtw2Ic9QSC9I7o5rA+vfrh0pahPXoZdcMU=,https://pdf.dfcfw.com/pdf/H3_AP202602021819264653_1.pdf
机械行业周报：光伏行业利好频现，看好设备需求,太平洋,2026-01-26 00:00:00.000,专用设备,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uCuz1KEXcKJMpBWuIAES1uGRyWVzA2FY+qMfOD5WeKQ=,https://pdf.dfcfw.com/pdf/H3_AP202601261818436737_1.pdf
高端装备制造产业研究深度：机器人需求驱动下，新技术落地加速,国金证券,2026-01-26 00:00:00.000,专用设备,33,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uCuz1KEXcKJMpBWuIAES1sytprV0P//aq1gsmpe3i6k=,https://pdf.dfcfw.com/pdf/H3_AP202601261818421868_1.pdf
智感跃迁——机器人激光雷达在三维视觉革命中的技术进化与市场重构 头豹词条报告系列,头豹研究院,2026-01-21 00:00:00.000,专用设备,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=A8OCIkKQB8ePe63a8T4C0MldhnX1Z6A8pm1ORO6X80E=,https://pdf.dfcfw.com/pdf/H3_AP202601211818216096_1.pdf
装备制造行业周报（1月第2周）：12月非挖产品整体保持增长,世纪证券,2026-01-21 00:00:00.000,专用设备,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=A8OCIkKQB8ePe63a8T4C0L6nBkiR1nQF4I1RUaOt9OQ=,https://pdf.dfcfw.com/pdf/H3_AP202601211818218732_1.pdf
新兴产业行业周报：商业航天发展步入快车道，重视人形机器人产业趋势,华安证券,2026-01-20 00:00:00.000,专用设备,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lk2N7+6d3lbi/Ms1Aj8lH+uGnhJdON+jP7VsMS6wcMw=,https://pdf.dfcfw.com/pdf/H3_AP202601201818154450_1.pdf
人形机器人产业周报：机器人将再度登上春晚舞台，自变量机器人宣布已完成10亿元A++轮融资,国元证券,2026-01-20 00:00:00.000,专用设备,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lk2N7+6d3lbi/Ms1Aj8lHxxqzCtQvS4SplalhnxXkpw=,https://pdf.dfcfw.com/pdf/H3_AP202601201818165074_1.pdf
中国除湿机行业调研简报：市场洞察：从工业控湿到家居防潮，除湿机如何适配全场景高湿难题？,头豹研究院,2026-01-20 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lk2N7+6d3lbi/Ms1Aj8lH5tpCSUM0BILeFpBPANQDqY=,https://pdf.dfcfw.com/pdf/H3_AP202601201818162926_1.pdf
3D打印行业研究：商业航天3D打印浪潮将至,国金证券,2026-01-18 00:00:00.000,专用设备,55,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n1PLIhfneIFgzsdrLp2yEKZkkNSsze05XJv7aWflp4c=,https://pdf.dfcfw.com/pdf/H3_AP202601181818068733_1.pdf
具身智能行业研究：上纬启元Q1正式亮相，宇树腾讯战略合作落地,国金证券,2026-01-11 00:00:00.000,专用设备,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GXiXWtpteSOXX+ml9b3cq3Qps3F4Sbgi03DUSEletsY=,https://pdf.dfcfw.com/pdf/H3_AP202601111816922827_1.pdf
2025年液冷行业概览：算力大势所趋，AI助力液冷步入新篇章,头豹研究院,2026-01-08 00:00:00.000,专用设备,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vsm1MuxwuKdLBMcRAkEl8f+pBNxxRaJRaBLdZSvNckU=,https://pdf.dfcfw.com/pdf/H3_AP202601081816854262_1.pdf
机器人行业研究：机器人2026年度策略：行业跨越0-1，坚守核心供应链,国金证券,2026-01-06 00:00:00.000,专用设备,58,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dufd96+sA/vDE4TofWNcgPsixYAuWABQGqiZ42lY3AQ=,https://pdf.dfcfw.com/pdf/H3_AP202601061815848979_1.pdf
人形机器人行业研究：供需起势，链动未来：迎接人形机器人的产业浪潮,大公国际资信评估,2026-01-04 00:00:00.000,专用设备,6,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dvA/5mhFfjma0zHhhOhvWSSN6ipe2VW1JerpSFuFWMY=,https://pdf.dfcfw.com/pdf/H3_AP202601041814560322_1.pdf
机械设备行业2026年年度投资策略：成长周期轮动，主题复苏并驱,国元证券,2025-12-31 00:00:00.000,专用设备,59,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0UMGqDnZbBqL2Ad6MHdmD3AS2hyrGLfUKUd0bmkFQOk=,https://pdf.dfcfw.com/pdf/H3_AP202512311812033831_1.pdf
2025年中国智能制造行业研究报告,硕远咨询,2025-12-30 00:00:00.000,专用设备,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4leCkw1nxCVGqyBiUESiZdp7R2cwPOlFbd4okdxM4j8=,https://pdf.dfcfw.com/pdf/H3_AP202512301811099875_1.pdf
先进制造行业周报：优必选收购锋龙股份，国内机器人产业链资本化提速,中航证券,2025-12-29 00:00:00.000,专用设备,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wJmoRmmifEjydfe/kPnTR844kbppZ33shxyNa7YSbrk=,https://pdf.dfcfw.com/pdf/H3_AP202512291810414246_1.pdf
具身智能行业研究：人形机器人标委会成立，优必选16亿收购锋龙股份,国金证券,2025-12-28 00:00:00.000,专用设备,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6XT6d6nxZNcP9JXS1dtw9uosgnB/81gJ9wkSdV910Xo=,https://pdf.dfcfw.com/pdf/H3_AP202512281809997870_1.pdf
中国协作机器人行业调研简报：市场洞察：从“安全柔性”到“工艺升级”，协作机器人应用版图与增长逻辑,头豹研究院,2025-12-26 00:00:00.000,专用设备,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2xV1PvvT9zZfDSJyjy98JVc3qxpvY7T4MXiqlaQS/Gs=,https://pdf.dfcfw.com/pdf/H3_AP202512261808681600_1.pdf
具身智能复合移动机器人产业发展蓝皮书（2025版）,深圳市新战略传媒,2025-12-25 00:00:00.000,专用设备,72,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MKF7cC+MZ9vDOQWsqD7ZgkBrvgPTE91AB/CvRtd3lrI=,https://pdf.dfcfw.com/pdf/H3_AP202512251807686045_1.pdf
高端装备制造产业研究周报：宇树机器人演唱会惊艳伴舞，银河通用完成3亿美金融资,国金证券,2025-12-22 00:00:00.000,专用设备,16,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/3mWTBCzbS3S7/Zc46MWFGDPlF2pKAXKUmrHuvuNjwg=,https://pdf.dfcfw.com/pdf/H3_AP202512221805598343_1.pdf
机械行业周报：AI算力爆发催生液冷散热，关注液冷设备相关标的,太平洋,2025-12-22 00:00:00.000,专用设备,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/3mWTBCzbS3S7/Zc46MWFOCqCEG972HicCRI2x0ui+k=,https://pdf.dfcfw.com/pdf/H3_AP202512221805608291_1.pdf
千亿赛道，无人机产业开启黄金发展期,深圳汉鼎智库咨询服务,2025-12-22 00:00:00.000,专用设备,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/3mWTBCzbS3S7/Zc46MWFPYVYo/o6ndcDbY8DKUwmhQ=,https://pdf.dfcfw.com/pdf/H3_AP202512221805843923_1.pdf
自适应机器人行业白皮书,灼识投资咨询(上海),2025-12-22 00:00:00.000,专用设备,65,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/3mWTBCzbS3S7/Zc46MWFC2UkI9mpzj0APh9LNyxVdI=,https://pdf.dfcfw.com/pdf/H3_AP202512221805787134_1.pdf
具身智能行业研究：宇树机器人演唱会惊艳伴舞，银河通用完成3亿美金融资,国金证券,2025-12-21 00:00:00.000,专用设备,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SEAYpqX0aQR/cH+ISuzDB6gkgqzp3D7zYUdhxQUQWyM=,https://pdf.dfcfw.com/pdf/H3_AP202512211805192620_1.pdf
具身智能行业研究：具身智能纳入多省级“十五五”规划，智元第5000台机器人下线,国金证券,2025-12-14 00:00:00.000,专用设备,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UuMiCa57Dzl2XEUqskt5gv9T2CmQ51jsdN7F/h37+bg=,https://pdf.dfcfw.com/pdf/H3_AP202512141800431888_1.pdf
中小型企业的人工智能采用,经合组织,2025-12-14 00:00:00.000,专用设备,62,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UuMiCa57Dzl2XEUqskt5gvQVwcXriAEQTjey4Vy/zjk=,https://pdf.dfcfw.com/pdf/H3_AP202512141800188547_1.pdf
AI设备系列：存储芯片加速扩产带来相关检测需求增长,山西证券,2025-12-12 00:00:00.000,专用设备,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=NRB18F/sLmkGIWMyurzq0rv4h8VZxws/9m4I0HoWKCk=,https://pdf.dfcfw.com/pdf/H3_AP202512121798778169_1.pdf
机械行业周报：低空发展稳健，看好工程机械未来发展,国元证券,2025-12-02 00:00:00.000,专用设备,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fpXfHA+jnq6O4k/+JdnC9xKCBrVaXe8BLA3kNwLX1DU=,https://pdf.dfcfw.com/pdf/H3_AP202512021792626801_1.pdf
人形机器人产业周报：国家发改委提示防范重复度高的产品“扎堆”上市，优必选再获1.43亿订单,国元证券,2025-12-02 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fpXfHA+jnq6O4k/+JdnC9y1xKxA9kp28e4xLOCcurKo=,https://pdf.dfcfw.com/pdf/H3_AP202512021792626779_1.pdf
机械行业周报：人形机器人产业催化持续，关注板块相关标的,太平洋,2025-12-01 00:00:00.000,专用设备,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6DjqrvywRuq5VjNc+rn3YauWzqg7yMIXvfPUJ7riBbI=,https://pdf.dfcfw.com/pdf/H3_AP202512011791735263_1.pdf
新兴产业行业周报：OCS产业进度加速，重视金刚石散热应用,华安证券,2025-11-30 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Z4IPzH8gCCywQFj2lVXNW2d4rVKMs5ZLY6YT1CPG32I=,https://pdf.dfcfw.com/pdf/H3_AP202511301791344626_1.pdf
市场洞察：从一机难求到供需平衡，特种机器人市场产能波动原因,头豹研究院,2025-11-27 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SMUdRuvWX/2ajkO649Im/RcsyDR16UFrROaHjl6A98o=,https://pdf.dfcfw.com/pdf/H3_AP202511271789431450_1.pdf
2025年智能养老机器人品牌推荐：科技重塑养老边界，智能开启守护纪元,头豹研究院,2025-11-27 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SMUdRuvWX/2ajkO649Im/QP2m8MT4q3cT5gCzfxKfn8=,https://pdf.dfcfw.com/pdf/H3_AP202511271789431455_1.pdf
2025手持智能影像设备需求洞察,艺恩数据,2025-11-25 00:00:00.000,专用设备,31,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x61AL1izFpQenOK08jG1O81DMMBZ+qsgb3Shl0FXIXg=,https://pdf.dfcfw.com/pdf/H3_AP202511251787858512_1.pdf
智能四足新时代，国产机器狗能否引领全球竞赛？头豹词条报告系列,头豹研究院,2025-11-24 00:00:00.000,专用设备,16,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=00ylwMhJiAk1Ftiu8lE6dY6PB/BIuwceLLupsxFyCCk=,https://pdf.dfcfw.com/pdf/H3_AP202511241787543011_1.pdf
机械设备行业点评报告：人形机器人：情绪向左，产业向右,开源证券,2025-11-20 00:00:00.000,专用设备,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dMBF5w6DQwhSwXuq42eGC2WjLX/bJwdMGOU5xg+7VQQ=,https://pdf.dfcfw.com/pdf/H3_AP202511201784809737_1.pdf
低空耕者——农业无人机重塑智慧农耕的新范式与未来图景 头豹词条报告系列,头豹研究院,2025-11-19 00:00:00.000,专用设备,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pAcXU3mZEPR/be7pEpGqmA5F5+uth9sTVaTUUtIeS6k=,https://pdf.dfcfw.com/pdf/H3_AP202511191784411203_1.pdf
具身智能行业研究：工信部深化“机器人+”应用行动，宇树科技推出首款轮式机器人,国金证券,2025-11-17 00:00:00.000,专用设备,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=f66l2rSlD79qQS+WCMOpHnseIm3lErGup6IsG4swJko=,https://pdf.dfcfw.com/pdf/H3_AP202511171782850077_1.pdf
人形机器人产业周报：宇树科技完成IPO辅导，萝博派对完成千万美元种子轮融资,国元证券,2025-11-17 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=f66l2rSlD79qQS+WCMOpHjDI1DN+xstzREGKpgK+Fg8=,https://pdf.dfcfw.com/pdf/H3_AP202511171783110071_1.pdf
机械行业研究：叉车：全球需求景气上行，具身智能助力新成长,国金证券,2025-11-14 00:00:00.000,专用设备,31,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ejU8ec8Ztpv3WLVED8L+ybbz6X8fNhZLar0kwXMlRUs=,https://pdf.dfcfw.com/pdf/H3_AP202511141781176989_1.pdf
2025年中国工业无人机行业（二）：厂商技术突围与场景落地战,头豹研究院,2025-11-11 00:00:00.000,专用设备,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=J3TeoI0nJyrktVM2xZFkn1JZvaIasAuOI7QR5oYqesM=,https://pdf.dfcfw.com/pdf/H3_AP202511111779414908_1.pdf
人形机器人产业周报：马斯克万亿薪酬方案通过，小鹏新一代IRON人形机器人亮相,国元证券,2025-11-10 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DSlDEcPhQg9YUtRjTVcp/Q7OGmqAnkh0/hUS6fJnIuI=,https://pdf.dfcfw.com/pdf/H3_AP202511101778694759_1.pdf
机械行业周报：小鹏发布新一代机器人IRON，关注产业链相关标的,太平洋,2025-11-10 00:00:00.000,专用设备,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DSlDEcPhQg9YUtRjTVcp/SgWj2Ar6LaVz7G076vOCak=,https://pdf.dfcfw.com/pdf/H3_AP202511101778496421_1.pdf
Tesla model 3减速器齿轴和差速器拆解,驱动视界(北京)技术,2025-11-10 00:00:00.000,专用设备,31,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DSlDEcPhQg9YUtRjTVcp/Y2OzcXybn4InwX3tCGAfBE=,https://pdf.dfcfw.com/pdf/H3_AP202511101778801130_1.pdf
机械设备行业周报：关注人形机器人、工程机械及流程工业,信达证券,2025-11-10 00:00:00.000,专用设备,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DSlDEcPhQg9YUtRjTVcp/chm1X5Slfjq86MTRM+EYJ8=,https://pdf.dfcfw.com/pdf/H3_AP202511101778719721_1.pdf
《2025年中国大模型行业发展研究报告》：CBDG四维生态成为新范式，体系化竞争成为关键,36氪,2025-11-08 00:00:00.000,专用设备,40,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7BuH0qwcF3fALOIIsnVZQ++QhAD+fzL91HvKF137zUE=,https://pdf.dfcfw.com/pdf/H3_AP202511081777390756_1.pdf
机器人三季报总结：产业链迈向量产，关注细分龙头,国金证券,2025-11-03 00:00:00.000,专用设备,36,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=M3W+xvIoKL6BPVVY0LPN8NpyJKutW+8XxcFPL98m7SU=,https://pdf.dfcfw.com/pdf/H3_AP202511031774514370_1.pdf
G7的未来展望：数字化转型和人工智能在电力系统转型中的应用,国际可再生能源署,2025-11-03 00:00:00.000,专用设备,68,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2R2GwUSzqkpYR1CTmpKwIte+RoztqpDOlFzUgxSAMGo=,https://pdf.dfcfw.com/pdf/H3_AP202511021773633150_1.pdf
装备制造行业周报（10月第5周）：9月逆变器出口稳定增长,世纪证券,2025-11-03 00:00:00.000,专用设备,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=M3W+xvIoKL6BPVVY0LPN8If4bduVswgL4A6zzro3FIc=,https://pdf.dfcfw.com/pdf/H3_AP202511031774209267_1.pdf
机械行业：聚焦“十五五”，高端装备打开空间,东兴证券,2025-10-29 00:00:00.000,专用设备,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZfRS9u1+yR6qdUL1kKqzWsIf7CAo5gFANwhwjEi1xEQ=,https://pdf.dfcfw.com/pdf/H3_AP202510291771378725_1.pdf
人形机器人产业周报：顶层设计加码人工智能，特斯拉量产计划改变,国元证券,2025-10-27 00:00:00.000,专用设备,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=U3hEii+RoCHWbL9q+iUF+Aht3ekYKmLIRtmhW1TNnQ4=,https://pdf.dfcfw.com/pdf/H3_AP202510271769954088_1.pdf
制造成长周报（第32期）：特斯拉将在2026年一季度推出Optimus V3，宇树科技发布H2仿生人形机器人,国信证券,2025-10-27 00:00:00.000,专用设备,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=U3hEii+RoCHWbL9q+iUF+Lg+JrgkZtNsS/jZTFWA2hw=,https://pdf.dfcfw.com/pdf/H3_AP202510271769931368_1.pdf
具身智能行业研究：乐聚完成15亿Pre-IPO融资，松延动力发布9998元小布米,国金证券,2025-10-26 00:00:00.000,专用设备,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=B6A7Rc+ZDO2TxGKVY207+pUaP0mVKtdD80Bju5Z0drI=,https://pdf.dfcfw.com/pdf/H3_AP202510261769487521_1.pdf
特斯拉系列点评十：2025Q3交付新高机器人量产节奏明确,民生证券,2025-10-24 00:00:00.000,专用设备,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uCx8HzdfbCuayqcz6MlfOfgSjQ8Yrr4tfqaZvmn3T3c=,https://pdf.dfcfw.com/pdf/H3_AP202510241768252438_1.pdf
中国机器人行业调研简报|2025/07：市场洞察：机器人热潮烧到资本市场，港交所成“智能制造第二战场”？,头豹研究院,2025-10-23 00:00:00.000,专用设备,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DSLwKqw7joH6soo5U4/1qzGxBt9cc0I0zii+2cMq/7s=,https://pdf.dfcfw.com/pdf/H3_AP202510231767627817_1.pdf
