研报名称,机构名称,发布时间,行业,网页链接,PDF直链
建筑材料行业深度报告：2024年年报及2025年一季报综述：需求继续承压，行业竞争出现缓和信号,东吴证券,2025-05-14 00:00:00.000,水泥建材,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1NG9NZl1F70u5HYXuyZy9PstQdD6NyNdCMFURNwIyq4=,https://pdf.dfcfw.com/pdf/H3_AP202505141672788458_1.pdf
