研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
建筑装饰行业周报：政策主线清晰，洁净室与算力基建景气上行,大同证券,2026-05-20 00:00:00.000,基础建设,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ghB/U6yU9Yq8Vt9aUyx3xPOxpPhDxPAOVefex4LZrQ0=,https://pdf.dfcfw.com/pdf/H3_AP202605201822496471_1.pdf
建筑装饰行业周报：重视“六张网”投资机会,华源证券,2026-05-18 00:00:00.000,基础建设,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=tI3AI4wMjmLQAmSmXTMCq13tI9SKqOHZwYrzHJnj6lg=,https://pdf.dfcfw.com/pdf/H3_AP202605181822413023_1.pdf
建筑装饰行业周报：算电协同政策发力，洁净室与钢结构景气上行,大同证券,2026-05-13 00:00:00.000,基础建设,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KKx/o0h8GXci4gNIaf+w9Es+jzqpAnNMjnn4F86LN+M=,https://pdf.dfcfw.com/pdf/H3_AP202605131822255400_1.pdf
建筑装饰行业周报：业绩整体承压，重大工程推进下关注板块修复机会,华源证券,2026-05-13 00:00:00.000,基础建设,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KKx/o0h8GXci4gNIaf+w9KAJr921ajmgsrb3OOjTTsA=,https://pdf.dfcfw.com/pdf/H3_AP202605131822262802_1.pdf
建筑装饰行业周报：政策托底，板块结构性分化,大同证券,2026-05-08 00:00:00.000,基础建设,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Vzxb5dV9nZa96IsXVdMsLhv4tpDOCBT4UnPQEAi9a4E=,https://pdf.dfcfw.com/pdf/H3_AP202605081822061836_1.pdf
建筑装饰行业周报：特别国债落地托底，建筑行业基建主线升温,大同证券,2026-04-29 00:00:00.000,基础建设,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9ZapTwxXRoU6qdk1dhBUeHA7ZsjtcO29JhgZ3abe53Q=,https://pdf.dfcfw.com/pdf/H3_AP202604291821729557_1.pdf
建筑装饰行业周报：专项债保驾护航，建筑行业旺季预期升温,大同证券,2026-04-22 00:00:00.000,基础建设,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oJHUkvoF+YqNhnlDxd5vJvKFi6fN2NmfHfsBPZxS7EA=,https://pdf.dfcfw.com/pdf/H3_AP202604221821412406_1.pdf
建筑装饰行业周报：Q1基建增速回正，海外拓展或是亮点,华源证券,2026-04-22 00:00:00.000,基础建设,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oJHUkvoF+YqNhnlDxd5vJoYFCYHsHg+durx+GQjkSyo=,https://pdf.dfcfw.com/pdf/H3_AP202604221821467828_1.pdf
建筑装饰行业周报：地缘缓和提振风险偏好，PPI转正建筑受益,大同证券,2026-04-15 00:00:00.000,基础建设,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yf320Ezqkk1hPscoJhu0uo0hzrH88Oa6PEhfvqN3r84=,https://pdf.dfcfw.com/pdf/H3_AP202604151821228260_1.pdf
建筑装饰行业周报：地缘冲突推升油价，建筑业景气度修复,大同证券,2026-04-09 00:00:00.000,基础建设,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=d0GNcCoCzoVIz5+TYCcQ9dylCbzJDkv03IDswEf3neg=,https://pdf.dfcfw.com/pdf/H3_AP202604091821086370_1.pdf
